0.510491516,155724.9766,160.612921,,0.514217096,135664.8675,149.4571069,,0.505662492,175034.6214,171.6433945,,0.510491516,155724.9766,160.612921,,0.514217096,135664.8675,149.4571069,,0.518111675,113175.9546,136.7966094,,0.520982479,98647.98694,129.900645,,0.519066404,90342.34753,127.1936752,,0.515625499,79142.24664,122.334213,,0.517385152,123378.6164,141.9310207,,0.512724551,145181.9923,154.5749507
66.045,0.12801,2001.3,,56.33,0.12291,1860.1,,76.616,0.13311,2156.5,,66.045,0.12801,2001.3,,56.33,0.12291,1860.1,,47.368,0.11781,1716.2,,39.066,0.11271,1570.9,,31.537,0.10761,1424.2,,24.754,0.10251,1277.3,,51.744,0.12036,1787.1,,61.118,0.12546,1930.5
71.12,0.13052,2079.2,,60.832,0.12532,1927.6,,82.326,0.13572,2233,,71.12,0.13052,2079.2,,60.832,0.12532,1927.6,,51.351,0.12012,1781,,42.71,0.11492,1636.8,,34.552,0.10972,1484.6,,27.3,0.10452,1334.6,,56,0.12272,1853.5,,65.886,0.12792,1999
76.435,0.13303,2153.9,,65.495,0.12773,1995.5,,88.294,0.13833,2317.6,,76.435,0.13303,2153.9,,65.495,0.12773,1995.5,,55.491,0.12243,1845.9,,46.291,0.11713,1698.3,,37.716,0.11183,1545.7,,29.989,0.10653,1392.2,,60.409,0.12508,1920,,70.823,0.13038,2074.9
81.901,0.13554,2227.8,,70.408,0.13014,2067.4,,94.462,0.14094,2402.4,,81.901,0.13554,2227.8,,70.408,0.13014,2067.4,,59.783,0.12474,1910.8,,50.046,0.11934,1760,,41.139,0.11394,1609,,32.82,0.10854,1450.3,,64.975,0.12744,1986.2,,76.016,0.13284,2148.3
87.634,0.13805,2309,,75.332,0.13255,2139.4,,100.96,0.14355,2489.5,,87.634,0.13805,2309,,75.332,0.13255,2139.4,,64.229,0.12705,1975.7,,53.951,0.12155,1822,,44.505,0.11605,1667.9,,35.766,0.11055,1508.4,,69.726,0.1298,2059.4,,81.37,0.1353,2220.4
93.542,0.14056,2390.6,,80.573,0.13496,2210.7,,107.72,0.14616,2577.1,,93.542,0.14056,2390.6,,80.573,0.13496,2210.7,,68.813,0.12936,2040.5,,57.998,0.12376,1884.1,,48.029,0.11816,1727.1,,38.822,0.11256,1566.5,,74.643,0.13216,2128.5,,86.831,0.13776,2296.6
99.743,0.14307,2474.2,,86.157,0.13737,2288.7,,114.69,0.14877,2664.2,,99.743,0.14307,2474.2,,86.157,0.13737,2288.7,,73.464,0.13167,2113.2,,62.184,0.12597,1946.2,,51.691,0.12027,1786.5,,42.009,0.11457,1624.5,,79.551,0.13452,2197.3,,92.615,0.14022,2377.4
106.2,0.14558,2558.5,,91.638,0.13978,2363.2,,122,0.15138,2753,,106.2,0.14558,2558.5,,91.638,0.13978,2363.2,,78.446,0.13398,2182.1,,66.505,0.12818,2007.7,,55.481,0.12238,1845.8,,45.314,0.11658,1681.9,,85.19,0.13688,2274.9,,98.667,0.14268,2459.8
112.86,0.14809,2642.3,,97.491,0.14219,2442.4,,129.32,0.154,2958,,112.86,0.14809,2642.3,,97.491,0.14219,2442.4,,83.42,0.13629,2249.1,,70.817,0.13039,2075.2,,59.398,0.12449,1905.1,,48.735,0.11859,1738.8,,90.428,0.13924,2344.6,,104.98,0.14514,2542.9
119.78,0.1506,2726.9,,103.64,0.1446,2524.5,,136.89,0.15661,3136.8,,119.78,0.1506,2726.9,,103.64,0.1446,2524.5,,88.788,0.1386,2325.6,,75.516,0.1326,2141.4,,63.44,0.1266,1964.4,,52.267,0.1206,1795.7,,96.109,0.1416,2422.5,,111.48,0.1476,2625.5
126.96,0.15312,2920.7,,109.97,0.14701,2605.6,,145.1,0.15922,3231,,126.96,0.15312,2920.7,,109.97,0.14701,2605.6,,94.285,0.14091,2401.6,,80.164,0.13481,2205.8,,67.537,0.12871,2026.3,,55.911,0.12261,1852.4,,102.06,0.14396,2502.4,,118.18,0.15006,2707.8
133.88,0.15563,3097.4,,116.49,0.14942,2686.2,,153.63,0.16183,3325.2,,133.88,0.15563,3097.4,,116.49,0.14942,2686.2,,100.05,0.14322,2479.7,,85.511,0.13702,2279.2,,71.728,0.13082,2087.9,,59.664,0.12462,1909.1,,108.22,0.14632,2582.1,,125.47,0.15252,2797.6
141.61,0.15814,3186.2,,123.45,0.15183,2772,,162.66,0.16445,3454.9,,141.61,0.15814,3186.2,,123.45,0.15183,2772,,106.02,0.14553,2557.6,,90.419,0.13923,2344.4,,76.228,0.13293,2151.1,,63.526,0.12663,1965.7,,114.54,0.14868,2661.1,,132.26,0.15499,3076.7
149.73,0.16065,3276.7,,129.9,0.15425,3048.7,,171.69,0.16706,3549.9,,149.73,0.16065,3276.7,,129.9,0.15425,3048.7,,112.15,0.14784,2635,,95.742,0.14144,2417.6,,80.683,0.13504,2212.4,,67.284,0.12864,2023.3,,121.1,0.15104,2741,,139.4,0.15745,3159.2
157.87,0.16316,3397.3,,136.91,0.15666,3130.6,,180.85,0.16967,3640.5,,157.87,0.16316,3397.3,,136.91,0.15666,3130.6,,118.48,0.15015,2712.8,,101.29,0.14365,2492.3,,85.484,0.13715,2278.2,,71.476,0.13065,2083.7,,127.73,0.1534,2820.1,,147.28,0.15991,3247.1
166.52,0.16568,3489.6,,144.61,0.15907,3217.9,,190.36,0.17228,3734.8,,166.52,0.16568,3489.6,,144.61,0.15907,3217.9,,124.91,0.15246,2790,,107.04,0.14586,2567.1,,90.431,0.13926,2348.2,,75.59,0.13266,2142.7,,134.46,0.15577,3107.2,,155.37,0.16237,3335.7
175.47,0.16819,3587.1,,152.41,0.16148,3303.6,,200.03,0.17489,3828.6,,175.47,0.16819,3587.1,,152.41,0.16148,3303.6,,131.33,0.15478,3066,,112.92,0.14807,2641.2,,95.491,0.14137,2417.5,,79.998,0.13467,2202.3,,141.63,0.15813,3191.2,,163.51,0.16483,3454.9
184.47,0.1707,3676.9,,160.28,0.16389,3421.3,,209.85,0.1775,3922.1,,184.47,0.1707,3676.9,,160.28,0.16389,3421.3,,138.32,0.15709,3148.8,,118.96,0.15028,2715,,100.78,0.14348,2488.7,,84.356,0.13668,2263.7,,149.22,0.16049,3275.6,,172.25,0.1673,3553.3
193.49,0.17321,3765.8,,168.66,0.16631,3510.7,,220.6,0.18011,4030.2,,193.49,0.17321,3765.8,,168.66,0.16631,3510.7,,145.7,0.1594,3231.7,,125.15,0.15249,2789.4,,106.25,0.14559,2559.8,,89.224,0.13869,2331.2,,157.03,0.16285,3360.7,,181.1,0.16976,3642.8
203.15,0.17572,3858.5,,177.05,0.16872,3602.6,,231.29,0.18272,4131.5,,203.15,0.17572,3858.5,,177.05,0.16872,3602.6,,153.27,0.16171,3315,,131.1,0.15471,3062.5,,111.77,0.1477,2628.3,,93.895,0.1407,2393.8,,164.81,0.16522,3475.3,,189.89,0.17222,3730.3
212.81,0.17823,3953.2,,186.03,0.17113,3692,,242.54,0.18533,4239,,212.81,0.17823,3953.2,,186.03,0.17113,3692,,160.98,0.16403,3436.8,,137.79,0.15692,3142.3,,117.53,0.14981,2699.5,,98.866,0.14271,2461.5,,173.11,0.16758,3562.1,,199.07,0.17468,3819.5
222.93,0.18074,4051.5,,194.83,0.17354,3778.8,,253.78,0.18794,4341,,222.93,0.18074,4051.5,,194.83,0.17354,3778.8,,168.98,0.16634,3521.4,,144.85,0.15913,3221.9,,123.57,0.15192,2773.6,,104.04,0.14472,2529.9,,181.79,0.16994,3649.4,,208.34,0.17714,3907.9
233.63,0.18325,4156.1,,203.98,0.17595,3866.3,,265.39,0.19055,4443.9,,233.63,0.18325,4156.1,,203.98,0.17595,3866.3,,177.33,0.16865,3605.7,,152.08,0.16134,3301.7,,129.34,0.15404,2954.4,,109.21,0.14673,2595,,190.02,0.1723,3732.1,,218.37,0.1796,4010
244.25,0.18576,4254.2,,213.38,0.17836,3958.7,,276.13,0.19316,4600.7,,244.25,0.18576,4254.2,,213.38,0.17836,3958.7,,185.13,0.17096,3683.8,,159.26,0.16355,3412,,135.24,0.15615,3112,,114.65,0.14874,2663.1,,199.17,0.17466,3820.3,,228.44,0.18206,4106.1
255.17,0.18827,4352.9,,223.16,0.18077,4053.3,,288.99,0.19577,4675.9,,255.17,0.18827,4352.9,,223.16,0.18077,4053.3,,194.22,0.17327,3772.1,,166.94,0.16577,3494,,141.9,0.15826,3189.1,,120.27,0.15075,2732,,207.69,0.17702,3901.9,,238.79,0.18452,4203.4
266.39,0.19078,4452.4,,233.19,0.18318,4148.9,,299.65,0.19839,4822.1,,266.39,0.19078,4452.4,,233.19,0.18318,4148.9,,202.53,0.17558,3852.1,,174.54,0.16798,3577.6,,148.78,0.16037,3266.2,,125.91,0.15276,2799.6,,217.4,0.17938,4000.6,,249.56,0.18698,4305.3
276.73,0.19329,4606.2,,243.62,0.18559,4249.1,,312.42,0.201,4950.8,,276.73,0.19329,4606.2,,243.62,0.18559,4249.1,,211.44,0.17789,3936.8,,182.51,0.17019,3657.4,,155.65,0.16248,3372.5,,131.55,0.15478,2988.4,,227.03,0.18174,4093.5,,260.33,0.18944,4401.7
289.11,0.1958,4677.2,,254.04,0.188,4343.7,,326.36,0.20361,5106.5,,289.11,0.1958,4677.2,,254.04,0.188,4343.7,,220.9,0.1802,4033.2,,190.74,0.1724,3738.4,,162.89,0.1646,3450.6,,137.45,0.15679,3145,,237.01,0.1841,4187.4,,271.43,0.1919,4498.6
299.41,0.19832,4814.3,,264.78,0.19041,4438.9,,339.87,0.20622,5275.6,,299.41,0.19832,4814.3,,264.78,0.19041,4438.9,,230.44,0.18251,4123.9,,199,0.17461,3818.4,,170.06,0.16671,3532.5,,143.56,0.1588,3213.7,,247.13,0.18646,4281.1,,282.58,0.19437,4618.4
311.57,0.20083,4944.2,,274.6,0.19282,4579.5,,354.15,0.20883,5567.8,,311.57,0.20083,4944.2,,274.6,0.19282,4579.5,,240.32,0.18482,4216.7,,207.18,0.17682,3896.8,,177.72,0.16882,3609.2,,150.2,0.16081,3288.2,,257.51,0.18882,4375.2,,293.14,0.19682,4740.8
324.93,0.20333,5093.2,,286.23,0.19523,4649.1,,368.25,0.21144,5661.8,,324.93,0.20333,5093.2,,286.23,0.19523,4649.1,,250.2,0.18713,4307.4,,215.88,0.17903,3982,,185.38,0.17093,3685.7,,156.93,0.16282,3387.6,,268.26,0.19118,4473.2,,304.13,0.19929,4872.9
337.85,0.20585,5255.6,,296.34,0.19765,4784.3,,383.62,0.21405,5804.9,,337.85,0.20585,5255.6,,296.34,0.19765,4784.3,,260.39,0.18944,4399.2,,224.93,0.18124,4070.3,,193.02,0.17304,3761.2,,163.85,0.16484,3462.3,,278.57,0.19354,4580.3,,316.69,0.20175,5014.2
351.83,0.20836,5539.3,,307.98,0.20006,4908.1,,397.88,0.21666,6033.8,,351.83,0.20836,5539.3,,307.98,0.20006,4908.1,,270.86,0.19175,4510.1,,234.46,0.18345,4164,,200.73,0.17515,3835.8,,170.7,0.16685,3539.4,,289.59,0.19591,4709.2,,329.36,0.20421,5147.4
365.12,0.21087,5624.6,,320.22,0.20246,5036.6,,413.89,0.21927,6189.7,,365.12,0.21087,5624.6,,320.22,0.20246,5036.6,,280.38,0.19406,4610.3,,243.85,0.18566,4251.2,,209.26,0.17726,3919.8,,177.79,0.16886,3609.8,,299.14,0.19827,4828.9,,342.67,0.20667,5310.1
379.73,0.21338,5761.6,,332.64,0.20488,5193.4,,429.71,0.22188,6547.4,,379.73,0.21338,5761.6,,332.64,0.20488,5193.4,,290.25,0.19637,4717.9,,253.48,0.18787,4338.5,,217.5,0.17937,3996.7,,184.89,0.17087,3680.8,,310.69,0.20063,4938.5,,354.87,0.20913,5551.9
393.6,0.21589,5982.7,,345.42,0.20729,5416,,446.46,0.22449,6733.4,,393.6,0.21589,5982.7,,345.42,0.20729,5416,,301.21,0.19869,4831.5,,263.28,0.19008,4426.2,,226.28,0.18148,4085.1,,192.66,0.17288,3757.1,,323.01,0.20299,5076.7,,368.74,0.21159,5681.7
408.89,0.2184,6128.1,,358.48,0.2097,5540.6,,464.54,0.2271,6940.7,,408.89,0.2184,6128.1,,358.48,0.2097,5540.6,,312.89,0.201,4951.7,,272.32,0.19229,4561.3,,235.12,0.18359,4168.7,,199.8,0.17489,3826.5,,334.95,0.20535,5232.2,,382.95,0.21405,5815.4
423.98,0.22091,6274.9,,372.71,0.21211,5681.9,,482.59,0.22971,7179.1,,423.98,0.22091,6274.9,,372.71,0.21211,5681.9,,324.78,0.2033,5085.5,,282.26,0.1945,4615.2,,244.14,0.1857,4252.7,,207.32,0.1769,3898.6,,348.3,0.20771,5374.7,,397.69,0.21651,5956.1
439.59,0.22342,6658.6,,385.63,0.21452,5901.2,,502.05,0.23232,7421.6,,439.59,0.22342,6658.6,,385.63,0.21452,5901.2,,336.52,0.20562,5253.3,,292.45,0.19672,4746.2,,253.12,0.18781,4334.3,,215.45,0.17891,3978.9,,360.09,0.21007,5617.1,,411.97,0.21897,6202.1
456.6,0.22593,6840.7,,400.28,0.21693,6035.2,,521.51,0.23493,7797.8,,456.6,0.22593,6840.7,,400.28,0.21693,6035.2,,349.48,0.20793,5390,,302.98,0.19893,4848.6,,262.51,0.18992,4419,,223.73,0.18092,4059.7,,373.14,0.21243,5743.9,,427.25,0.22143,6353.5
474.13,0.22844,7073.2,,414.65,0.21934,6174.7,,542.58,0.23754,8092.6,,474.13,0.22844,7073.2,,414.65,0.21934,6174.7,,361.05,0.21024,5629.4,,314.13,0.20114,4968.5,,272.12,0.19203,4503.3,,232.34,0.18293,4145.9,,387.31,0.21479,5881,,443.5,0.22389,6730.6
492.11,0.23095,7280.1,,429.48,0.22175,6323.7,,562.3,0.24016,8557.7,,492.11,0.23095,7280.1,,429.48,0.22175,6323.7,,373.86,0.21255,5752.5,,325.45,0.20335,5088.1,,280.78,0.19414,4639.5,,240.69,0.18494,4223.2,,401.06,0.21715,6084.3,,459.45,0.22635,6906.2
509.7,0.23346,7638.2,,444.74,0.22416,6726.1,,584.72,0.24277,8897.4,,509.7,0.23346,7638.2,,444.74,0.22416,6726.1,,387.59,0.21486,5880.3,,336.73,0.20556,5260.9,,289.86,0.19625,4723.3,,249.37,0.18695,4303.4,,415.21,0.21951,6226.6,,476.84,0.22881,7102.4
529.47,0.23597,7903,,460.57,0.22657,6920.1,,608.19,0.24538,9253.2,,529.47,0.23597,7903,,460.57,0.22657,6920.1,,401.08,0.21717,6011.9,,349.03,0.20777,5389.4,,299.61,0.19836,4823.4,,258.19,0.18896,4382.6,,430.07,0.22187,6372.4,,494.68,0.23127,7314.2
550.12,0.23848,8205.6,,477.64,0.22898,7114.5,,632.62,0.24799,9638.4,,550.12,0.23848,8205.6,,477.64,0.22898,7114.5,,414.71,0.21948,6235.7,,359.69,0.20998,5639.6,,310.12,0.20047,4931.3,,267.31,0.19097,4463.3,,444.64,0.22423,6744.3,,512.5,0.23373,7701.6
569.5,0.241,8666.2,,495.37,0.23139,7332.8,,658.2,0.2506,10050,,569.5,0.241,8666.2,,495.37,0.23139,7332.8,,429.45,0.22179,6380.1,,371.38,0.21219,5739.5,,320.76,0.20258,5045.6,,276.15,0.19299,4562.3,,460.73,0.22659,6919,,531.62,0.23619,7950.3
591.46,0.24351,8998.4,,512.79,0.2338,7702.2,,683.69,0.25322,10499,,591.46,0.24351,8998.4,,512.79,0.2338,7702.2,,443.89,0.2241,6687.3,,384.67,0.2144,5863.1,,331.9,0.20469,5180.3,,284.82,0.19499,4658.8,,477.01,0.22895,7105.7,,551.6,0.23865,8242.2
614.26,0.24602,9362.8,,531.73,0.23621,7952.5,,709.41,0.25583,10907,,614.26,0.24602,9362.8,,531.73,0.23621,7952.5,,459.21,0.22641,6910.8,,397.72,0.21661,5991.2,,343.97,0.20681,5429.9,,293.81,0.197,4745.1,,494.29,0.23131,7311.1,,570.51,0.24112,8679.9
637.81,0.24853,9729.4,,551.35,0.23862,8240.6,,738.05,0.25844,11301,,637.81,0.24853,9729.4,,551.35,0.23862,8240.6,,475.66,0.22872,7097.6,,410.82,0.21882,6209.9,,353.34,0.20892,5549,,302.94,0.19902,4831.4,,511.58,0.23367,7658.9,,592.07,0.24358,9006.8
662.44,0.25104,10123,,570.44,0.24104,8685.4,,767.33,0.26105,11698,,662.44,0.25104,10123,,570.44,0.24104,8685.4,,492.5,0.23103,7303.2,,424.64,0.22103,6346.5,,365.04,0.21103,5665.9,,313.27,0.20103,4943.6,,530.05,0.23603,7908.4,,614.56,0.24604,9357.5
662.26,0.25104,10123,,570.39,0.24104,8683.3,,767.16,0.26105,11698,,662.26,0.25104,10123,,570.39,0.24104,8683.3,,492.29,0.23103,7302.4,,424.56,0.22103,6346.4,,364.89,0.21103,5665.3,,313.17,0.20103,4943.8,,529.84,0.23603,7907,,614.41,0.24604,9358.2
662.26,0.25104,10122,,570.39,0.24104,8683.5,,767.15,0.26105,11697,,662.26,0.25104,10122,,570.39,0.24104,8683.5,,492.29,0.23103,7301.5,,424.57,0.22103,6346.2,,364.89,0.21103,5664.5,,313.19,0.20103,4944,,529.84,0.23603,7907,,614.41,0.24604,9357
662.26,0.25104,10122,,570.4,0.24104,8683.5,,767.16,0.26105,11697,,662.26,0.25104,10122,,570.4,0.24104,8683.5,,492.29,0.23103,7301.5,,424.56,0.22103,6346.2,,364.89,0.21103,5664.4,,313.18,0.20103,4943.9,,529.84,0.23603,7907,,614.42,0.24604,9357.3
662.26,0.25104,10122,,570.4,0.24104,8683.4,,767.16,0.26105,11697,,662.26,0.25104,10122,,570.4,0.24104,8683.4,,492.29,0.23103,7301.5,,424.56,0.22103,6346.2,,364.88,0.21103,5664.3,,313.18,0.20103,4943.9,,529.84,0.23603,7907,,614.43,0.24604,9357.3
398.79,0.20828,3463.2,,349.4,0.20028,3153.7,,456.01,0.21628,3860.7,,398.79,0.20828,3463.2,,349.4,0.20028,3153.7,,305.42,0.19227,2914.8,,266.07,0.18427,2719.9,,229.58,0.17627,2524,,196.83,0.16827,2351.2,,327.06,0.19628,3002.7,,373.36,0.20428,3294.5
336.33,0.16552,45.331,,291.67,0.15952,81.183,,389.23,0.18271,830.63,,336.33,0.16552,45.331,,291.67,0.15952,81.183,,253.74,0.15352,82.147,,220.04,0.14752,79.633,,188.51,0.14152,74.701,,160.76,0.13552,91.839,,272.69,0.15652,73.529,,316.52,0.17296,804.2
338.13,0.11316,0.59336,,293.27,0.10516,0.33909,,387.49,0.14915,1.55E-04,,338.13,0.11316,0.59336,,293.27,0.10516,0.33909,,255.12,9.76E-02,7.47E-03,,221.18,9.24E-02,5.68E-03,,189.44,8.94E-02,3.64E-02,,161.49,8.64E-02,2.72E-03,,274.19,0.1015,1.03E-02,,314.65,0.14165,2.92E-04
338.17,0.11316,2.82E-10,,293.33,0.10516,3.79E-09,,388.01,0.12051,1.36E-04,,338.17,0.11316,2.70E-10,,293.33,0.10516,3.74E-09,,255.17,9.76E-02,5.54E-09,,221.23,9.01E-02,4.39E-09,,189.48,8.25E-02,5.09E-09,,161.53,7.52E-02,1.32E-08,,274.24,0.1015,2.85E-09,,315.1,0.10916,1.18E-04
,,,,,,,,388.02,0.12051,2.54E-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.1,0.10916,2.38E-11
